ID,MovieName,Year,Rate,PosterImageURL,TrailerURL,ContentRating,Duration,Language,Country,AspectRatio,Genre,IMDbMovieURL,Keywords
1037858,The Soccer Football Movie,2022,5.8,https://image.tmdb.org/t/p/w500/vG8dVH74f9h9Y8bvRCGk9eL6VlK.jpg,https://www.youtube.com/watch?v=GHI6rIQshHs,PG,70,en,United States of America,N/A,"Animation, Comedy, Family",https://www.imdb.com/title/tt22774688,"monster, sports, mutant, football (soccer), evil scientist, idol"
893712,Sword Art Online the Movie – Progressive – Scherzo of Deep Night,2022,7.738,https://image.tmdb.org/t/p/w500/a8B3bagkYRULdmnhgKMcxXaVcFm.jpg,https://www.youtube.com/watch?v=8ZbfktN5KSY,NR,100,ja,Japan,N/A,"Animation, Action, Fantasy, Science Fiction",https://www.imdb.com/title/tt15830702,"monster, based on novel or book, virtual reality, fantasy world, anime, mmorpg, virtual world, based on light novel, vrmmo"
938567,Teasing Master Takagi-san: The Movie,2022,8.5,https://image.tmdb.org/t/p/w500/kGyya4tD6mDCGjfoK9lktDkLxvy.jpg,https://www.youtube.com/watch?v=WCEnkmQyh9k,,73,ja,Japan,N/A,"Animation, Comedy, Romance",https://www.imdb.com/title/tt15313532,"cat, romcom, sequel, romance, slice of life, school, based on manga, school life, shounen, anime"
782054,Doraemon the Movie: Nobita's Little Star Wars 2021,2022,6.5,https://image.tmdb.org/t/p/w500/48gKZioIDeUOI0afbYv3kh9u9RQ.jpg,https://www.youtube.com/watch?v=7MGNOmpTm-E,,108,ja,Japan,N/A,"Animation, Science Fiction, Adventure, Family",https://www.imdb.com/title/tt13740078,
926916,Cherry Magic! THE MOVIE,2022,7.7,https://image.tmdb.org/t/p/w500/9atxF5V7gUC3x5CFHYmsnjJGyV8.jpg,,,104,ja,Japan,N/A,"Comedy, Romance",https://www.imdb.com/title/tt19632738,"virgin, office, supernatural, workplace, romance, based on manga, co-workers relationship, lgbt, office romance, workplace romance, honest, gay romance, gay theme, boys' love (bl), life, salaryman"
937753,Love Destiny: The Movie,2022,6.8,https://image.tmdb.org/t/p/w500/xydEAOsDUKogj4FbQtN8iGPCSYU.jpg,https://www.youtube.com/watch?v=ShD0CvB9kWM,,166,th,Thailand,N/A,"Romance, Comedy, Fantasy",https://www.imdb.com/title/tt13446128,"ship, cannon, based on novel or book, time travel, period drama, based on tv series"
988294,Air Force The Movie: Danger Close,2022,5.8,https://image.tmdb.org/t/p/w500/vXpyvKnQSXFxsge0Zb3Yf7m7oxz.jpg,https://www.youtube.com/watch?v=A6__oM8WMtU,,103,ms,Malaysia,N/A,"Action, War, Adventure",https://www.imdb.com/title/tt14571464,
566466,Laid-Back Camp the Movie,2022,7.647,https://image.tmdb.org/t/p/w500/azp9BHalGiCJ72mgcoM6rQFn6qL.jpg,,,121,ja,Japan,N/A,"Animation, Comedy",https://www.imdb.com/title/tt14364238,"camping, slice of life, hobby, school, camp, based on manga, ecology, educational, journey, anime"
1051180,Mechamato Movie,2022,0,https://image.tmdb.org/t/p/w500/gXv1sy3Jw5lJXog06MC7f57ERu5.jpg,https://www.youtube.com/watch?v=rLJ81r82rXs,G,116,ms,Malaysia,N/A,"Animation, Action, Adventure, Comedy, Family, Science Fiction",https://www.imdb.com/title/tt24225212,"superhero, prequel, based on cartoon, supervillain, based on tv series"
993885,Semantic Error: The Movie,2022,7.4,https://image.tmdb.org/t/p/w500/Ae161is3LOyvt5tDpbqOkF8AnFM.jpg,,NR,177,ko,South Korea,N/A,"Drama, Romance",https://www.imdb.com/title/tt22191360,"based on novel or book, campus, university, gay romance, enemies to lovers, based on webcomic or webtoon, boys' love (bl)"
1016664,Toldi,2022,8.5,https://image.tmdb.org/t/p/w500/3SVUPmW1VjOpRvhx7FRq2vi8I4T.jpg,,,103,hu,Hungary,N/A,"History, Animation, Adventure",https://www.imdb.com/title/tt21937802,"bullfighting, killing, superhero, hungary, trauma, brotherhood, family dinner, murder, family drama, hiding, family, based on song, poem or rhyme, middle ages (476-1453), super strength, innocent, evil brother, rhyme"
999500,MaNan,2022,10,https://image.tmdb.org/t/p/w500/tpMSliYx4B86nZZ9IsV2BA3Ey7q.jpg,,,0,hi,India,N/A,,https://www.imdb.com/title/tt19768068,
940177,SfTK,2022,0,,,,0,en,,N/A,,https://www.imdb.com/title/tt14558050,
993437,My Hero Academia: World Heroes' Mission – Take-off,2022,6.8,https://image.tmdb.org/t/p/w500/A5geSmMtPrWFL0lJ2phn810aUsh.jpg,,,5,ja,Japan,N/A,Animation,https://www.imdb.com/title/tt18933868,anime
651402,Una Great Movie,2019,5,https://image.tmdb.org/t/p/w500/k2mYH3lOWzp7yuStAM37a6IYO6l.jpg,https://www.youtube.com/watch?v=NRUdWjXuwH0,,102,en,,N/A,"Comedy, Romance",https://www.imdb.com/title/tt6765628,
892429,Al Hayba: The Movie,2022,8.3,https://image.tmdb.org/t/p/w500/1NrKQprCCX6tMQmf28WzoPRCCMb.jpg,https://www.youtube.com/watch?v=74OH6CN2U80,,129,ar,Lebanon,N/A,"Drama, War, Thriller",https://www.imdb.com/title/tt26509727,"الهيبة, حرب, دفاع عن العائلة"
1002780,Kamen Rider Geats × Revice: Movie Battle Royale,2022,6.2,https://image.tmdb.org/t/p/w500/wwKOQPKYijGqLdqY7Bp4orYmA5E.jpg,,,95,ja,Japan,N/A,"Action, Science Fiction, Adventure, Drama",https://www.imdb.com/title/tt21417736,"superhero, super power, aftercreditsstinger, masked superhero, superhero teamup, crossover, battle royale, tokusatsu"
973737,Bungo Stray Dogs the Movie: BEAST,2022,9.3,https://image.tmdb.org/t/p/w500/fyWsNdKNcermjFvH8MOK7U4jUSU.jpg,https://www.youtube.com/watch?v=kuzUSdmRbS8,,117,ja,,N/A,"Action, Crime, Fantasy",https://www.imdb.com/title/tt21872792,
1008169,Attack of the Killer Chickens: The Movie,2022,1,https://image.tmdb.org/t/p/w500/r10EXWRnzWUDh6CA40gPceUs2eL.jpg,,,63,en,United States of America,N/A,"Comedy, Science Fiction, Horror",https://www.imdb.com/title/tt8830290,
1032416,Hashtag Blessed: The Movie,2022,0,https://image.tmdb.org/t/p/w500/bitdPonfNH9wYSaZ5cRwOFQZA9R.jpg,,,82,en,United States of America,N/A,"Comedy, Family",https://www.imdb.com/title/tt10230590,
871896,The Movie,2022,6.5,https://image.tmdb.org/t/p/w500/9VMiaOdEQUoLLY47A0ySxXapgtg.jpg,https://www.youtube.com/watch?v=OCnF4szF9ko,,85,en,United States of America,N/A,"Comedy, Horror, Thriller, Drama",https://www.imdb.com/title/tt9624756,"dark comedy, black humor, mockumentary"
957592,Movie Money Confidential,2022,10,https://image.tmdb.org/t/p/w500/xO2LdFzAN4y6jQD7JTvzafPlZhB.jpg,https://www.youtube.com/watch?v=BkPkdWabJ_M,,101,en,,N/A,Documentary,https://www.imdb.com/title/tt7093384,
1027427,Capitol Riots Movie,2022,0,https://image.tmdb.org/t/p/w500/snTigIcd8zgCowhCgRRN9RjbfxE.jpg,https://www.youtube.com/watch?v=alBlqaTbh1w,,33,en,United States of America,N/A,Documentary,https://www.imdb.com/title/tt16732468,"riot, capitol riot"
1038198,NCT DREAM THE MOVIE : In A DREAM,2022,10,https://image.tmdb.org/t/p/w500/qydle2TgTz5Qq0bTeKItG5kcEwS.jpg,,,100,ko,South Korea,N/A,"Documentary, Music",https://www.imdb.com/title/tt23849218,"concert, k-pop"
886024,The Hound of the Baskervilles: Sherlock the Movie,2022,7,https://image.tmdb.org/t/p/w500/6PChD2WZfGhNp5wKFQI0DuvhFV.jpg,,,118,ja,Japan,N/A,"Mystery, Crime",https://www.imdb.com/title/tt22814834,"based on novel or book, detective, sherlock, sherlock holmes"
875315,Trunk Train: The Movie,2022,7.417,https://image.tmdb.org/t/p/w500/oZiUVkDFsda2AZBQmuFkKlrYuA0.jpg,,,98,pt,Brazil,N/A,"Animation, Adventure, Comedy, Family",https://www.imdb.com/title/tt14317018,
1048596,Karagiozis: The Movie,2022,0,https://image.tmdb.org/t/p/w500/hcLPeGdMEQfDtE1WvmZtuKrX9cj.jpg,,,74,el,Greece,N/A,Animation,https://www.imdb.com/title/tt24517128,
927873,The Finellis Movie,2022,7,https://image.tmdb.org/t/p/w500/wUDlZjtLuSvJpkczoSFeTDn0lrx.jpg,https://www.youtube.com/watch?v=3nU1-9-mqxY,,97,en,,N/A,Comedy,https://www.imdb.com/title/tt15037396,
960762,DJS The Movie: Biarkan Aku Menari,2022,6,https://image.tmdb.org/t/p/w500/rYjBbjzyV49p2nVdPkC6tZm29T2.jpg,https://www.youtube.com/watch?v=c3bmTVjPV3M,,0,id,Indonesia,N/A,"Drama, Romance, Music, Fantasy",https://www.imdb.com/title/tt18080778,
1018928,Anak Rimau the Movie,2022,0,https://image.tmdb.org/t/p/w500/7pOV5SoxyBA1IMjAxkoZoXsOdi4.jpg,https://www.youtube.com/watch?v=7ZkIkJci69U,,0,ms,Malaysia,N/A,"Drama, Family",https://www.imdb.com/title/tt21849424,
1042808,Pinkfong Sing-Along Movie 2: Wonderstar Concert,2022,1.5,https://image.tmdb.org/t/p/w500/qc3uAVf5kAiTbwF88WA4xvrCxjc.jpg,https://www.youtube.com/watch?v=jLQN71pjt1I,G,75,ko,South Korea,N/A,"Animation, Family, Music",https://www.imdb.com/title/tt23871460,
981020,7 Secretaries: The Movie,2022,6.5,https://image.tmdb.org/t/p/w500/88obblrjnr1nxM5OdJMjy48vQMj.jpg,,,0,ja,Japan,N/A,"Drama, Crime",https://www.imdb.com/title/tt21651708,"japan, secretary, sanctions"
937315,Avataro Sentai Donbrothers The Movie: New First Love Hero,2022,6.3,https://image.tmdb.org/t/p/w500/8MacEBNLdMnmroPAx6LNmi6oJaj.jpg,https://www.youtube.com/watch?v=pks4rIBxrUg,,33,ja,Japan,N/A,"Action, Adventure, Fantasy, Science Fiction, Family",https://www.imdb.com/title/tt18347074,"filmmaking, based on tv series, sentai, super sentai"
957838,My Big Big Friend: The Movie,2022,9.3,https://image.tmdb.org/t/p/w500/arTxhqrL5gbIdZh4My7PZceTdpq.jpg,,,77,pt,Brazil,N/A,"Family, Animation, Music",https://www.imdb.com/title/tt19379004,"computer animation, brazilian music, good kids"
1098532,"Osho, The Movie",2022,0,https://image.tmdb.org/t/p/w500/cRqMrKIlbj8vXgnytNzqDrEzbFR.jpg,,,116,en,Italy,N/A,Documentary,https://www.imdb.com/title/tt21803164,
813707,RE:cycle of the PENGUINDRUM Part 1: Your Train Is the Survival Tactic,2022,7.6,https://image.tmdb.org/t/p/w500/g4JOzZ47Uncu6jJtmY4QWXSHGT4.jpg,https://www.youtube.com/watch?v=ESOMp_F6d6g,,124,ja,Japan,N/A,"Animation, Drama, Comedy, Science Fiction, Mystery",https://www.imdb.com/title/tt14702778,"anime, psychological"
969044,Aikatsu Planet! The Movie,2022,8,https://image.tmdb.org/t/p/w500/rDqugqW2WYEM5avQoEgWfqe0RHq.jpg,,,43,ja,Japan,N/A,"Animation, Music",https://www.imdb.com/title/tt24580508,"girl heroine, shoujo, anime, idol"
756234,Tsurune the Movie: The First Shot,2022,7,https://image.tmdb.org/t/p/w500/dVlbaMzcytScQV40DOMRFSsxnIp.jpg,https://www.youtube.com/watch?v=yahJvDgbcZA,,102,ja,Japan,N/A,"Animation, Drama",https://www.imdb.com/title/tt15420852,"high school, based on novel or book, sports, competition, friends, slice of life, tournament, archery, school life, anime, school club"
956475,Okay! (The ASD Band Film),2022,6.1,https://image.tmdb.org/t/p/w500/fkWiJN08Y9eWl0RIurUSIOn88kr.jpg,https://www.youtube.com/watch?v=IuqE0NeU05M,,87,en,Canada,N/A,Documentary,https://www.imdb.com/title/tt19498174,
502356,The Super Mario Bros. Movie,2023,7.623,https://image.tmdb.org/t/p/w500/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,https://www.youtube.com/watch?v=RjNcTBXTk4I,PG,93,en,Japan,N/A,"Family, Comedy, Adventure, Animation",https://www.imdb.com/title/tt6718170,"gorilla, plumber, villain, anthropomorphism, magic mushroom, based on video game, toad, aftercreditsstinger, duringcreditsstinger, damsel in distress, piano, brother brother relationship, illumination, evil king"
1058699,STILL: A Michael J. Fox Movie,2023,7.7,https://image.tmdb.org/t/p/w500/fDO4gYZxvdsIrHKzsSAbc3N7Wfg.jpg,https://www.youtube.com/watch?v=yHgMSR4F1Ak,,95,en,United States of America,N/A,Documentary,https://www.imdb.com/title/tt19853258,"based on novel or book, archive footage, parkinson's disease, documentary"
877703,Teen Wolf: The Movie,2023,7.51,https://image.tmdb.org/t/p/w500/wAkpPm3wcHRqZl8XjUI3Y2chYq2.jpg,https://www.youtube.com/watch?v=3NbHKvuvI5A,,140,en,United States of America,N/A,"Action, Fantasy, TV Movie",https://www.imdb.com/title/tt15486810,"sequel, werewolf, supernatural creature, based on movie, banshee, northern california, based on tv series"
1100795,Mr. Monk's Last Case: A Monk Movie,2023,7.045,https://image.tmdb.org/t/p/w500/gj74sUGsPMg5qDQooh8GTs4MvbP.jpg,https://www.youtube.com/watch?v=Krfd3OWb4hs,PG,97,en,United States of America,N/A,"Comedy, Crime, Mystery, TV Movie",https://www.imdb.com/title/tt27145269,"san francisco, california, obsessive compulsive disorder (ocd), private detective, nostalgic, mental disorders, based on tv series"
496450,"Miraculous: Ladybug & Cat Noir, The Movie",2023,7.64,https://image.tmdb.org/t/p/w500/dQNJ8SdCMn3zWwHzzQD2xrphR1X.jpg,https://www.youtube.com/watch?v=3fzFvZToh8o,PG,107,fr,China,N/A,"Animation, Fantasy, Action, Romance, Family",https://www.imdb.com/title/tt10364034,"paris, france, superhero, musical, interracial romance, teen superhero"
893723,PAW Patrol: The Mighty Movie,2023,7.067,https://image.tmdb.org/t/p/w500/aTvePCU7exLepwg5hWySjwxojQK.jpg,https://www.youtube.com/watch?v=UDgjJ9XzgHk,PG,87,en,Canada,N/A,"Family, Comedy, Adventure, Animation",https://www.imdb.com/title/tt15837338,"superhero, cartoon, mad scientist, sequel, dog, animals, kids, elasticity"
1088116,The Gilbert Diaries: The Movie,2023,4.9,https://image.tmdb.org/t/p/w500/a0nlQ0x2rtdVXM2Zvh8Ji37Qq35.jpg,,,97,en,,N/A,Comedy,https://www.imdb.com/title/tt21377126,"slapstick comedy, screwball comedy"
1030587,Doraemon the Movie: Nobita's Sky Utopia,2023,7.014,https://image.tmdb.org/t/p/w500/uux6M8z3hxLDkq8LXSzq8528mrq.jpg,,,107,ja,Japan,N/A,"Animation, Adventure, Science Fiction, Family",https://www.imdb.com/title/tt21223380,"anime, lighthearted"
1263056,Climate: The Movie (The Cold Truth),2024,8.4,https://image.tmdb.org/t/p/w500/w7Wg7ju2Q30I3A8kpUKQyGXMfC5.jpg,,,80,en,United Kingdom,N/A,Documentary,https://www.imdb.com/title/tt31851190,climate change
928118,The Movie Teller,2023,6.594,https://image.tmdb.org/t/p/w500/w1TGEhGbcvIp0MnUGdzDdTji9E9.jpg,https://www.youtube.com/watch?v=8RMiJmDHTT8,,116,es,Chile,N/A,"Drama, History",https://www.imdb.com/title/tt1661236,
1059572,New Dimension! Crayon Shin-chan the Movie: Battle of Supernatural Powers ~Flying Sushi~,2023,6.9,https://image.tmdb.org/t/p/w500/a56Fm2YWrlnqlC3TIgDvCJdzlKI.jpg,https://www.youtube.com/watch?v=tDr3KQJR7zA,,94,ja,Japan,N/A,"Animation, Comedy, Action, Adventure, Family, Fantasy, Science Fiction",https://www.imdb.com/title/tt26862791,"superhero, kindergarten, based on manga, seinen, anime, 3d animation"
1022659,The Movie Emperor,2024,5.8,https://image.tmdb.org/t/p/w500/8gKjxerz72MsB4zPXb09VKPWfgo.jpg,https://www.youtube.com/watch?v=cFt1FE_ft8M,,125,zh,China,N/A,"Comedy, Drama",https://www.imdb.com/title/tt28488862,"filmmaking, actor"
1008437,Baby Shark's Big Movie,2024,6.7,https://image.tmdb.org/t/p/w500/pF9Y5H5x94Tuo6xAZBCrGG8Wvq5.jpg,https://www.youtube.com/watch?v=L10V_SQMO0E,NR,78,en,South Korea,N/A,"Family, Comedy, Adventure, Animation, Music",https://www.imdb.com/title/tt15084854,"big city, shark, spin off, educational, starfish"
1153813,The UFO Movie THEY Don't Want You to See,2023,6.5,https://image.tmdb.org/t/p/w500/5WPMxBZLQcBDHTRHnxTfy24X1Gk.jpg,https://www.youtube.com/watch?v=Dir7DwdTy2Q,NR,93,en,United States of America,N/A,Documentary,https://www.imdb.com/title/tt21439392,"education, ufo, space, astronomy, astrophysics, astrobiology, seti"
1064669,Don't Call It Mystery: The Movie,2023,7.6,https://image.tmdb.org/t/p/w500/nvSDsvsVkQ2xj2KUMYuBUaLV1Jr.jpg,,,129,ja,Japan,N/A,"Mystery, Drama",https://www.imdb.com/title/tt27554389,"based on manga, suspense mystery"
1171923,Soul Land Movie: The Battle of Two Gods,2023,8,https://image.tmdb.org/t/p/w500/8UWQgv1SOWuAmAgQfJhi5jAzx5D.jpg,,,0,zh,China,N/A,"Action, Animation, Fantasy",https://www.imdb.com/title/tt11358988,
1147386,ONEMANSHOW: The Movie,2023,4.8,https://image.tmdb.org/t/p/w500/aChBmYPQ747W2T4dAHnYNqB9V4y.jpg,,,100,cs,Czech Republic,N/A,"Comedy, Action, Crime",https://www.imdb.com/title/tt28335618,"kazma, onemanshow"
1155086,Just Like a Christmas Movie,2023,5,https://image.tmdb.org/t/p/w500/5sDEMo8prZ1tmTlyTTPXjBWIKrr.jpg,https://www.youtube.com/watch?v=MVv5P8H2FY0,,90,en,Canada,N/A,"TV Movie, Comedy, Romance",https://www.imdb.com/title/tt28428635,"holiday, christmas"
1133142,Tom Cruise: The Last Movie Star,2023,7,https://image.tmdb.org/t/p/w500/eykwtACYOMMJdTO40vh70BpreUv.jpg,https://www.youtube.com/watch?v=NaYNFTTt5vU,,75,en,United Kingdom,N/A,Documentary,https://www.imdb.com/title/tt28429157,"celebrity, movie star, documentary, tom cruise"
1137172,MAMAMOO: My Con the Movie,2023,0,https://image.tmdb.org/t/p/w500/2qaOGbCvx03uCpzsHrXViaqRaK7.jpg,https://www.youtube.com/watch?v=O29AfbTZohw,NR,124,ko,South Korea,N/A,"Documentary, Music",https://www.imdb.com/title/tt28230511,"behind the scenes, concert film, girl group, k-pop, mamamoo"
1065380,Punk Rock Vegan Movie,2023,5.3,https://image.tmdb.org/t/p/w500/nGc8hvmndIBxmpImJbw6JOgpUOv.jpg,https://www.youtube.com/watch?v=BGC-MhZjM9I,,91,en,United States of America,N/A,Documentary,https://www.imdb.com/title/tt23709132,
1088469,Layangan Putus: The Movie,2023,7.2,https://image.tmdb.org/t/p/w500/kxhqebpoVDye8XDrWsLUpItucv5.jpg,https://www.youtube.com/watch?v=eQcFHZkxXd4,,91,id,Indonesia,N/A,"Drama, Romance",https://www.imdb.com/title/tt26751365,"infidelity, love triangle, single parent, self-discovery, emotional turmoil"
1171586,Cooper2723: The Movie,2023,0,,,,88,en,,N/A,Comedy,https://www.imdb.com/title/tt28110225,
1099109,Shingles the Movie,2023,3.8,https://image.tmdb.org/t/p/w500/dB3RQc2Ccs075yoRyrJ14Ai0Vmw.jpg,https://www.youtube.com/watch?v=hGvSqYTAGWw,NR,117,en,United States of America,N/A,"Horror, Comedy",https://www.imdb.com/title/tt27134064,
1026559,Workers The Movie,2023,8,https://image.tmdb.org/t/p/w500/3Ae0M5pmP5sM2vZk6OwXGu4957A.jpg,https://www.youtube.com/watch?v=V702Qzqdaxk,,95,zh,Taiwan,N/A,"Comedy, Family",https://www.imdb.com/title/tt26936155,
1148189,Super Wings: Maximum Speed,2023,6,https://image.tmdb.org/t/p/w500/wy5CMvgT0T9UdlCb0P75HCd8UAY.jpg,https://www.youtube.com/watch?v=dORv0VTnaFU,,89,ko,China,N/A,"Animation, Family, Adventure",https://www.imdb.com/title/tt28554423,"airplane, based on cartoon, robot, based on tv series, 3d animation"
1087653,Toopy and Binoo The Movie,2023,0,https://image.tmdb.org/t/p/w500/s4dxwuckKCajvJjEBJc2I3ncNeG.jpg,https://www.youtube.com/watch?v=Kv7d6tUJkls,,78,fr,Canada,N/A,"Animation, Adventure, Family",https://www.imdb.com/title/tt27390931,
1181831,BRADMAN: The Movie,2023,0,https://image.tmdb.org/t/p/w500/2SHRdOdYEyGYWGmsUok5WuHGzRY.jpg,,PG-13,123,en,,N/A,"Comedy, Fantasy, Science Fiction",https://www.imdb.com/title/tt3311792,
997086,My Next Life as a Villainess: All Routes Lead to Doom! The Movie,2023,7.6,https://image.tmdb.org/t/p/w500/nBirCFcv4T0WMLo5pXRAplH9PDP.jpg,https://www.youtube.com/watch?v=EMteo5cmzb8,,90,ja,Japan,N/A,"Animation, Comedy, Fantasy, Romance",https://www.imdb.com/title/tt15447084,"based on novel or book, villainess, sequel, slice of life, school, anime, isekai, reverse harem, memories, based on light novel, otome game"
1067413,Didi & Friends The Movie,2023,0,https://image.tmdb.org/t/p/w500/tRyjJkzL9TxUm1URolxlhcTmLhw.jpg,https://www.youtube.com/watch?v=axR4tUhoADg,,104,ms,Malaysia,N/A,"Animation, Music, Adventure, Comedy, Family, Fantasy",https://www.imdb.com/title/tt26773537,"musical, based on cartoon, based on web series, 3d animation"
1370747,Magnolia,2023,0,https://image.tmdb.org/t/p/w500/c8jW0oJyuf0JQZx2JCPqtCpy8UZ.jpg,,,120,en,Trinidad and Tobago,N/A,"Science Fiction, Action, Fantasy",https://www.imdb.com/title/tt25785162,"hero, superhero, super power, young heroes, teen superhero, teenager"
